client,total_images,total_alt_tags,alt_length,occurrences,pct_all_occurrences
mobile,275489967,225936151,247,10184,3.696686347927872E-5
desktop,209139752,171600191,248,12445,5.950566490104664E-5
mobile,275489967,225936151,248,15272,5.543577563389087E-5
desktop,209139752,171600191,249,17410,8.324577146863978E-5
mobile,275489967,225936151,249,21060,7.644561516826491E-5
desktop,209139752,171600191,250,24518,1.1723261486893224E-4
mobile,275489967,225936151,250,28824,1.046281297060811E-4
desktop,209139752,171600191,251,4258,2.035959189623597E-5
mobile,275489967,225936151,251,4694,1.7038733029431885E-5
desktop,209139752,171600191,252,4371,2.0899900464642416E-5
mobile,275489967,225936151,252,4804,1.743802161768018E-5
desktop,209139752,171600191,253,5272,2.520802453662659E-5
mobile,275489967,225936151,253,5426,1.969581708941146E-5
desktop,209139752,171600191,254,3957,1.8920362877737372E-5
mobile,275489967,225936151,254,5351,1.9423574870151262E-5
desktop,209139752,171600191,255,5808,2.777090411774037E-5
mobile,275489967,225936151,255,8315,3.018258737531447E-5
desktop,209139752,171600191,256,2113,1.0103292080025035E-5
mobile,275489967,225936151,256,3010,1.0925987732976134E-5
desktop,209139752,171600191,257,2069,9.892906442769427E-6
mobile,275489967,225936151,257,2795,1.0145560037763553E-5
desktop,209139752,171600191,258,2167,1.0361492634838736E-5
mobile,275489967,225936151,258,2832,1.0279866199265253E-5
desktop,209139752,171600191,259,2015,9.634705887955724E-6
mobile,275489967,225936151,259,2923,1.0610186758634299E-5
desktop,209139752,171600191,260,2171,1.0380618601861974E-5
mobile,275489967,225936151,260,2822,1.0243567236697226E-5
desktop,209139752,171600191,261,2067,9.883343459257808E-6
mobile,275489967,225936151,261,2777,1.0080221905141104E-5
desktop,209139752,171600191,262,2057,9.835528541699715E-6
mobile,275489967,225936151,262,2838,1.0301645576806069E-5
desktop,209139752,171600191,263,2077,9.9311583768159E-6
mobile,275489967,225936151,263,2846,1.033068474686049E-5
desktop,209139752,171600191,264,2046,9.782932132385812E-6
mobile,275489967,225936151,264,2760,1.0018513668775458E-5
desktop,209139752,171600191,265,1984,9.486479643525637E-6
mobile,275489967,225936151,265,2691,9.768050827056072E-6
desktop,209139752,171600191,266,1961,9.376505333142023E-6
mobile,275489967,225936151,266,2696,9.786200308340086E-6
desktop,209139752,171600191,267,2013,9.625142904444105E-6
mobile,275489967,225936151,267,2871,1.0421432153280558E-5
desktop,209139752,171600191,268,1860,8.893574665805284E-6
mobile,275489967,225936151,268,2715,9.855168337219337E-6
desktop,209139752,171600191,269,2011,9.615579920932487E-6
mobile,275489967,225936151,269,2698,9.793460100853691E-6
desktop,209139752,171600191,270,2230,1.0662726615454722E-5
mobile,275489967,225936151,270,2949,1.070456406131117E-5
desktop,209139752,171600191,271,1990,9.515168594060492E-6
mobile,275489967,225936151,271,2776,1.0076592008884302E-5
desktop,209139752,171600191,272,2061,9.854654508722952E-6
mobile,275489967,225936151,272,2755,1.0000364187491446E-5
desktop,209139752,171600191,273,1861,8.898356157561094E-6
mobile,275489967,225936151,273,2553,9.267125143617299E-6
desktop,209139752,171600191,274,2065,9.87378047574619E-6
mobile,275489967,225936151,274,2682,9.735381760744848E-6
desktop,209139752,171600191,275,1892,9.046582401991181E-6
mobile,275489967,225936151,275,2522,9.154598359656415E-6
desktop,209139752,171600191,276,1839,8.79316333893329E-6
mobile,275489967,225936151,276,2505,9.09289012329077E-6
desktop,209139752,171600191,277,1866,8.922263616340139E-6
mobile,275489967,225936151,277,2531,9.18726742596764E-6
desktop,209139752,171600191,278,1938,9.266531022758408E-6
mobile,275489967,225936151,278,2683,9.73901165700165E-6
desktop,209139752,171600191,279,1767,8.44889593251502E-6
mobile,275489967,225936151,279,2469,8.962213858045872E-6
desktop,209139752,171600191,280,1802,8.616248143968345E-6
mobile,275489967,225936151,280,2509,9.10740970831798E-6
desktop,209139752,171600191,281,1892,9.046582401991181E-6
mobile,275489967,225936151,281,2637,9.572036429188726E-6
desktop,209139752,171600191,282,1757,8.401081014956928E-6
mobile,275489967,225936151,282,2529,9.180007633454034E-6
desktop,209139752,171600191,283,1800,8.606685160456727E-6
mobile,275489967,225936151,283,2411,8.751679875151316E-6
desktop,209139752,171600191,284,1781,8.51583681709635E-6
mobile,275489967,225936151,284,2419,8.780719045205738E-6
desktop,209139752,171600191,285,1797,8.592340685189298E-6
mobile,275489967,225936151,285,2461,8.933174687991451E-6
desktop,209139752,171600191,286,1873,8.955734058630805E-6
mobile,275489967,225936151,286,2459,8.925914895477845E-6
desktop,209139752,171600191,287,1807,8.640155602747391E-6
mobile,275489967,225936151,287,2432,8.827907696544173E-6
desktop,209139752,171600191,288,1735,8.295888196329122E-6
mobile,275489967,225936151,288,2445,8.875096347882608E-6
desktop,209139752,171600191,289,1756,8.396299523201118E-6
mobile,275489967,225936151,289,2431,8.824277800287369E-6
desktop,209139752,171600191,290,1687,8.066376592050276E-6
mobile,275489967,225936151,290,2237,8.120077926467645E-6
desktop,209139752,171600191,291,1700,8.128535984875797E-6
mobile,275489967,225936151,291,2352,8.537515995999956E-6
desktop,209139752,171600191,292,1950,9.32390892382812E-6
mobile,275489967,225936151,292,2726,9.895097196044166E-6
desktop,209139752,171600191,293,1714,8.195476869457127E-6
mobile,275489967,225936151,293,2256,8.189045955346896E-6
desktop,209139752,171600191,294,1928,9.218716105200315E-6
mobile,275489967,225936151,294,2495,9.056591160722743E-6
desktop,209139752,171600191,295,1662,7.946839298155043E-6
mobile,275489967,225936151,295,2259,8.199935644117304E-6
desktop,209139752,171600191,296,1668,7.9755282486899E-6
mobile,275489967,225936151,296,2258,8.196305747860502E-6
desktop,209139752,171600191,297,1641,7.846427971283049E-6
mobile,275489967,225936151,297,2288,8.305202635564582E-6
desktop,209139752,171600191,298,1680,8.032906149759611E-6
mobile,275489967,225936151,298,2217,8.04748000133159E-6
desktop,209139752,171600191,299,1679,8.028124658003802E-6
mobile,275489967,225936151,299,2202,7.99303155747955E-6
desktop,209139752,171600191,300,1715,8.200258361212937E-6
mobile,275489967,225936151,300,2328,8.450398485836691E-6
desktop,209139752,171600191,301,1574,7.526068023643827E-6
mobile,275489967,225936151,301,2175,7.895024358545877E-6
desktop,209139752,171600191,302,1610,7.698201726852961E-6
mobile,275489967,225936151,302,2236,8.116448030210843E-6
desktop,209139752,171600191,303,1583,7.56910144944611E-6
mobile,275489967,225936151,303,2146,7.7897573670986E-6
desktop,209139752,171600191,304,1615,7.722109185632007E-6
mobile,275489967,225936151,304,2228,8.08740886015642E-6
desktop,209139752,171600191,305,1567,7.4925975813531616E-6
mobile,275489967,225936151,305,2112,7.666340894367307E-6
desktop,209139752,171600191,306,1519,7.2630859770743155E-6
mobile,275489967,225936151,306,2187,7.93858311362751E-6
desktop,209139752,171600191,307,1516,7.248741501806887E-6
mobile,275489967,225936151,307,2144,7.782497574584993E-6
desktop,209139752,171600191,308,1537,7.349152828678883E-6
mobile,275489967,225936151,308,2106,7.644561516826492E-6
desktop,209139752,171600191,309,1486,7.1052967491326084E-6
mobile,275489967,225936151,309,2055,7.459436807729553E-6
desktop,209139752,171600191,310,1416,6.770592326225958E-6
mobile,275489967,225936151,310,2002,7.2670523061190105E-6
desktop,209139752,171600191,311,1491,7.129204207911655E-6
mobile,275489967,225936151,311,2161,7.84420581095064E-6
desktop,209139752,171600191,312,1472,7.038355864551279E-6
mobile,275489967,225936151,312,2047,7.430397637675132E-6
desktop,209139752,171600191,313,1472,7.038355864551279E-6
mobile,275489967,225936151,313,2036,7.390468778850302E-6
desktop,209139752,171600191,314,1517,7.253522993562697E-6
mobile,275489967,225936151,314,2118,7.688120271908123E-6
desktop,209139752,171600191,315,1512,7.22961553478365E-6
mobile,275489967,225936151,315,2213,8.032960416304381E-6
desktop,209139752,171600191,316,1568,7.497379073108971E-6
mobile,275489967,225936151,316,2099,7.619152243028872E-6
desktop,209139752,171600191,317,1407,6.727558900423674E-6
mobile,275489967,225936151,317,1937,7.031109049426835E-6
desktop,209139752,171600191,318,1389,6.641492048819107E-6
mobile,275489967,225936151,318,1901,6.900432784181937E-6
desktop,209139752,171600191,319,1454,6.952289012946712E-6
mobile,275489967,225936151,319,2029,7.365059505052683E-6
desktop,209139752,171600191,320,1468,7.019229897528041E-6
mobile,275489967,225936151,320,2096,7.6082625542584645E-6
desktop,209139752,171600191,321,1383,6.612803098284251E-6
mobile,275489967,225936151,321,1953,7.089187389535678E-6
desktop,209139752,171600191,322,1379,6.593677131261014E-6
mobile,275489967,225936151,322,2036,7.390468778850302E-6
desktop,209139752,171600191,323,1402,6.703651441644628E-6
mobile,275489967,225936151,323,1984,7.201714173496562E-6
desktop,209139752,171600191,324,1421,6.7944997850050046E-6
mobile,275489967,225936151,324,2062,7.484846081527173E-6
desktop,209139752,171600191,325,1332,6.368947018737978E-6
mobile,275489967,225936151,325,1934,7.020219360656426E-6
desktop,209139752,171600191,326,1375,6.574551164237777E-6
mobile,275489967,225936151,326,1849,6.7116781788281965E-6
desktop,209139752,171600191,327,1476,7.057481831574516E-6
mobile,275489967,225936151,327,1990,7.223493551037377E-6
desktop,209139752,171600191,328,1395,6.670180999353963E-6
mobile,275489967,225936151,328,1923,6.980290501831597E-6
desktop,209139752,171600191,329,1342,6.41676193629607E-6
mobile,275489967,225936151,329,1962,7.121856455846902E-6
desktop,209139752,171600191,330,1340,6.407198952784452E-6
mobile,275489967,225936151,330,1874,6.802425585248264E-6
desktop,209139752,171600191,331,1369,6.545862213702922E-6
mobile,275489967,225936151,331,1865,6.7697565189370395E-6
desktop,209139752,171600191,332,1352,6.464576853854164E-6
mobile,275489967,225936151,332,1937,7.031109049426835E-6
desktop,209139752,171600191,333,1336,6.3880729857612146E-6
mobile,275489967,225936151,333,1810,6.570112224812891E-6
desktop,209139752,171600191,334,1419,6.784936801493386E-6
mobile,275489967,225936151,334,1976,7.17267500344214E-6
desktop,209139752,171600191,335,1956,9.352597874362976E-6
mobile,275489967,225936151,335,2495,9.056591160722743E-6
desktop,209139752,171600191,336,1352,6.464576853854164E-6
mobile,275489967,225936151,336,1839,6.67537921626017E-6
desktop,209139752,171600191,337,1266,6.053368562854564E-6
mobile,275489967,225936151,337,1713,6.218012287903029E-6
desktop,209139752,171600191,338,1293,6.182468840261415E-6
mobile,275489967,225936151,338,1717,6.23253187293024E-6
desktop,209139752,171600191,339,1271,6.077276021633611E-6
mobile,275489967,225936151,339,1748,6.345058656891124E-6
desktop,209139752,171600191,340,1249,5.9720832030058065E-6
mobile,275489967,225936151,340,1836,6.664489527489761E-6
desktop,209139752,171600191,341,1307,6.249409724842745E-6
mobile,275489967,225936151,341,1864,6.7661266226802375E-6
desktop,209139752,171600191,342,1266,6.053368562854564E-6
mobile,275489967,225936151,342,1743,6.32690917560711E-6
desktop,209139752,171600191,343,1279,6.115527955680085E-6
mobile,275489967,225936151,343,1729,6.276090628011872E-6
desktop,209139752,171600191,344,1268,6.062931546366183E-6
mobile,275489967,225936151,344,1770,6.4249163745407835E-6
desktop,209139752,171600191,345,1303,6.230283757819508E-6
mobile,275489967,225936151,345,1815,6.588261706096905E-6
desktop,209139752,171600191,346,1433,6.851877686074716E-6
mobile,275489967,225936151,346,1947,7.067408011994861E-6
desktop,209139752,171600191,347,1446,6.914037078900237E-6
mobile,275489967,225936151,347,1966,7.136376040874113E-6
desktop,209139752,171600191,348,1199,5.733008615215342E-6
mobile,275489967,225936151,348,1652,5.996588616238064E-6
desktop,209139752,171600191,349,1288,6.1585613814823685E-6
mobile,275489967,225936151,349,1790,6.497514299676837E-6
desktop,209139752,171600191,350,1265,6.048587071098755E-6
mobile,275489967,225936151,350,1764,6.403136996999967E-6
desktop,209139752,171600191,351,1328,6.349821051714741E-6
mobile,275489967,225936151,351,1804,6.548332847272075E-6
desktop,209139752,171600191,352,1266,6.053368562854564E-6
mobile,275489967,225936151,352,1710,6.207122599132621E-6
desktop,209139752,171600191,353,1235,5.905142318424476E-6
mobile,275489967,225936151,353,1728,6.272460731755069E-6
desktop,209139752,171600191,354,1164,5.5656564037620165E-6
mobile,275489967,225936151,354,1701,6.174453532821397E-6
desktop,209139752,171600191,355,1187,5.67563071414563E-6
mobile,275489967,225936151,355,1611,5.847762869709154E-6
desktop,209139752,171600191,356,1290,6.168124364993987E-6
mobile,275489967,225936151,356,1746,6.337798864377518E-6
desktop,209139752,171600191,357,1197,5.723445631703723E-6
mobile,275489967,225936151,357,1637,5.942140172386024E-6
desktop,209139752,171600191,358,1127,5.3887412087970726E-6
mobile,275489967,225936151,358,1560,5.662638160612216E-6
desktop,209139752,171600191,359,1269,6.067713038121992E-6
mobile,275489967,225936151,359,1710,6.207122599132621E-6
desktop,209139752,171600191,360,1201,5.7425715987269605E-6
mobile,275489967,225936151,360,1674,6.076446333887724E-6
desktop,209139752,171600191,361,1193,5.704319664680486E-6
mobile,275489967,225936151,361,1751,6.355948345661532E-6
desktop,209139752,171600191,362,1213,5.799949499796672E-6
mobile,275489967,225936151,362,1608,5.836873180938745E-6
desktop,209139752,171600191,363,1176,5.623034304831728E-6
mobile,275489967,225936151,363,1668,6.054666956346907E-6
desktop,209139752,171600191,364,1243,5.943394252470951E-6
mobile,275489967,225936151,364,1665,6.043777267576499E-6
desktop,209139752,171600191,365,1133,5.417430159331928E-6
mobile,275489967,225936151,365,1641,5.956659757413235E-6
desktop,209139752,171600191,366,1170,5.594345354296872E-6
mobile,275489967,225936151,366,1662,6.0328875788060915E-6
desktop,209139752,171600191,367,1211,5.790386516285053E-6
mobile,275489967,225936151,367,1659,6.021997890035683E-6
desktop,209139752,171600191,368,1290,6.168124364993987E-6
mobile,275489967,225936151,368,1766,6.410396789513573E-6
desktop,209139752,171600191,369,1163,5.560874912006207E-6
mobile,275489967,225936151,369,1629,5.913101002331602E-6
desktop,209139752,171600191,370,1097,5.245296456122794E-6
mobile,275489967,225936151,370,1541,5.593670131732964E-6
desktop,209139752,171600191,371,1189,5.685193697657249E-6
mobile,275489967,225936151,371,1620,5.880431936020378E-6
desktop,209139752,171600191,372,1128,5.393522700552882E-6
mobile,275489967,225936151,372,1558,5.65537836809861E-6
desktop,209139752,171600191,373,1250,5.976864694761616E-6
mobile,275489967,225936151,373,1617,5.8695422472499695E-6
desktop,209139752,171600191,374,1151,5.503497010936496E-6
mobile,275489967,225936151,374,1616,5.865912350993167E-6
desktop,209139752,171600191,375,1090,5.211826013832129E-6
mobile,275489967,225936151,375,1509,5.4775134515152775E-6
desktop,209139752,171600191,376,1061,5.073162752913659E-6
mobile,275489967,225936151,376,1492,5.415805215149632E-6
desktop,209139752,171600191,377,1055,5.0444738023788035E-6
mobile,275489967,225936151,377,1448,5.256089779850313E-6
desktop,209139752,171600191,378,1105,5.283548390169268E-6
mobile,275489967,225936151,378,1521,5.521072206596911E-6
desktop,209139752,171600191,379,1159,5.54174894498297E-6
mobile,275489967,225936151,379,1581,5.738865982005073E-6
desktop,209139752,171600191,380,1092,5.2213889973437475E-6
mobile,275489967,225936151,380,1469,5.33231760124317E-6
desktop,209139752,171600191,381,1062,5.077944244669469E-6
mobile,275489967,225936151,381,1569,5.69530722692344E-6
desktop,209139752,171600191,382,1152,5.508278502692305E-6
mobile,275489967,225936151,382,1549,5.622709301787386E-6
desktop,209139752,171600191,383,1113,5.321800324215742E-6
mobile,275489967,225936151,383,1513,5.492033036542488E-6
desktop,209139752,171600191,384,1123,5.369615241773836E-6
mobile,275489967,225936151,384,1484,5.38676604509521E-6
